entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
47796,47797,LONG,2025-10-06 21:15:00,2025-10-06 21:20:00,125037.10242000001,124689.58430534476,0.019574949759766147,-6.802649634985161,-8.758004573513755,-0.0027793199612698564,1,STOP_LOSS,0.8231948309718035,RANGING
47822,47834,LONG,2025-10-06 23:25:00,2025-10-07 00:25:00,124721.23926,124616.5717,0.019649561190648153,-2.0566716248958703,-4.016423054336183,-0.0008392119948536316,12,TIME_EXIT,0.825697299103639,RANGING
47840,47844,SHORT,2025-10-07 00:55:00,2025-10-07 01:15:00,124834.92801999999,124744.738959,0.02065167837274724,1.862555480512026,-0.1991401238190431,0.0007224665598841695,4,TAKE_PROFIT,0.8060270478762354,RANGING
47864,47866,LONG,2025-10-07 02:55:00,2025-10-07 03:05:00,124374.97002000001,124300.73488,0.02082794366630707,-1.5461653139805087,-3.6179267431150697,-0.000596865591107817,2,REGIME_EXIT,0.8017547846216541,RANGING
47884,47885,SHORT,2025-10-07 04:35:00,2025-10-07 04:40:00,124427.80946,124574.91,0.022518247572240208,-3.3124463777302116,-5.555288330914753,-0.0011822159422270316,1,REGIME_EXIT,0.8373398639876748,RANGING
47904,47906,LONG,2025-10-07 06:15:00,2025-10-07 06:25:00,124264.94802,123965.26546125009,0.022818242491512156,-6.838229296032154,-9.103900178006151,-0.0024116419273894634,2,STOP_LOSS,0.8214004680817496,RANGING
48091,48096,LONG,2025-10-07 21:50:00,2025-10-07 22:15:00,121786.8525,121998.60539800001,0.015037855850455447,3.184309556040506,1.717905326317546,0.0017387172231914003,5,TAKE_PROFIT,0.9373465531012478,RANGING
48109,48113,LONG,2025-10-07 23:20:00,2025-10-07 23:40:00,121677.93072,121332.71694922324,0.019490501980692385,-6.728389683086899,-8.622949486977433,-0.002837110795146244,4,STOP_LOSS,0.863927423130365,RANGING
48126,48129,SHORT,2025-10-08 00:45:00,2025-10-08 01:00:00,121820.03112,121928.98092,0.01456343022310743,-1.586682810121541,-3.006611501639906,-0.0008943504528633726,3,REGIME_EXIT,0.8149636984114573,RANGING
48146,48148,SHORT,2025-10-08 02:25:00,2025-10-08 02:35:00,122123.5704,121911.3774,0.01653087528429806,3.507736019201047,1.8940915043642519,0.001737526992577997,2,TAKE_PROFIT,0.9381492770306391,RANGING
48156,48157,LONG,2025-10-08 03:15:00,2025-10-08 03:20:00,121695.3342,121484.89816,0.019358239308473354,-4.073671221447481,-5.956687674693495,-0.001729203846502116,1,REGIME_EXIT,0.8036139917120261,RANGING
48200,48201,SHORT,2025-10-08 06:55:00,2025-10-08 07:00:00,121625.67,121824.36,0.01937116629495549,-3.8488570311447514,-5.7352214374015125,-0.001633618955603717,1,REGIME_EXIT,0.8412363922509568,RANGING
48218,48219,SHORT,2025-10-08 08:25:00,2025-10-08 08:30:00,121895.1161,122293.49022538202,0.01661443067105569,-6.618759287302001,-8.241581155483908,-0.0032681713437575453,1,STOP_LOSS,0.8708700933300427,RANGING
48266,48278,LONG,2025-10-08 12:25:00,2025-10-08 13:25:00,122654.82606,122407.41361999999,0.017476385962279753,-4.323875293309637,-6.036996207480993,-0.0020171439473485207,12,TIME_EXIT,0.8716094614652369,RANGING
48281,48282,LONG,2025-10-08 13:40:00,2025-10-08 13:45:00,122357.9667,121946.76707534773,0.01598301768023252,-6.5722108709223,-8.134101622640653,-0.003360628128615967,1,STOP_LOSS,0.8453120676647198,RANGING
48368,48369,LONG,2025-10-08 20:55:00,2025-10-08 21:00:00,123189.33294,122809.58403984808,0.017359861410287118,-6.592388277346177,-8.300591119686532,-0.003082644341753779,1,STOP_LOSS,0.8179620416680319,RANGING
48393,48396,LONG,2025-10-08 23:00:00,2025-10-08 23:15:00,123150.6252,123210.323006,0.028266100945684932,1.6874242106322277,-1.098041161793954,0.00048475438840087223,3,TAKE_PROFIT,0.8112620942650305,RANGING
48399,48403,SHORT,2025-10-08 23:30:00,2025-10-08 23:50:00,123396.3158,123286.41863272902,0.025959580993319176,2.8528844147071957,0.29137224504324566,0.0008906033098191902,4,TAKE_PROFIT,0.8138010737853495,RANGING
48407,48408,LONG,2025-10-09 00:10:00,2025-10-09 00:15:00,123002.39556,123111.67373744196,0.026064627209271704,2.848294957133237,0.2823463702553619,0.0008884231639915579,1,TAKE_PROFIT,0.8360362681710832,RANGING
48494,48502,LONG,2025-10-09 07:25:00,2025-10-09 08:05:00,121862.16756,121639.86716,0.024096011774206096,-5.356553055810902,-7.703524214073406,-0.0018241953548918752,8,REGIME_EXIT,0.8099167473484967,RANGING
48639,48651,SHORT,2025-10-09 19:30:00,2025-10-09 20:30:00,121017.09174,120936.18239999999,0.014025225385966041,1.1347717293299384,-0.22260795174443326,0.0006685777920844695,12,TIME_EXIT,0.8232385741281122,RANGING
48656,48660,SHORT,2025-10-09 20:55:00,2025-10-09 21:15:00,121064.68222,121336.26239999999,0.01958165410206702,-5.3179891457369015,-7.216633726362159,-0.0022432651291850055,4,REGIME_EXIT,0.8913258455067622,RANGING
48714,48718,LONG,2025-10-10 01:45:00,2025-10-10 02:05:00,121539.20297999999,121266.63067703135,0.024635120836564956,-6.7148516203330955,-9.107472041118639,-0.002242669824101838,4,STOP_LOSS,0.8680303852116462,RANGING
48762,48763,SHORT,2025-10-10 05:45:00,2025-10-10 05:50:00,121363.7224,121583.41182000001,0.01993388050296425,-4.379262646045718,-6.316414302877357,-0.0018101737129975317,1,REGIME_EXIT,0.8058642510226438,RANGING
48800,48801,SHORT,2025-10-10 08:55:00,2025-10-10 09:00:00,121388.71740000001,121498.2948,0.02286423417669565,-2.505403334073328,-4.726773544240821,-0.0009026983919676431,1,REGIME_EXIT,0.862093452114299,RANGING
48851,48852,SHORT,2025-10-10 13:10:00,2025-10-10 13:15:00,121693.75638,121885.47222,0.022202124851979557,-4.256499015781911,-6.419689593672339,-0.0015753958600911242,1,REGIME_EXIT,0.8336728575595179,RANGING
49013,49014,SHORT,2025-10-11 02:40:00,2025-10-11 02:45:00,112539.9875,113229.54138,0.006180785845548235,-4.261984861246818,-4.820158104629857,-0.00612718994659558,1,REGIME_EXIT,0.8095973478150057,RANGING
49041,49044,SHORT,2025-10-11 05:00:00,2025-10-11 05:15:00,112882.71894,112405.26122451236,0.00842096414494372,4.020654302848207,3.2617975015473473,0.004229679440494579,3,TAKE_PROFIT,0.9143617514191501,RANGING
49106,49107,SHORT,2025-10-11 10:25:00,2025-10-11 10:30:00,111902.615,112043.10414,0.01108616798421783,-1.557486205998192,-2.5505661506911945,-0.001255458954198618,1,REGIME_EXIT,0.8270635467213627,RANGING
49119,49131,SHORT,2025-10-11 11:30:00,2025-10-11 12:30:00,112267.64198000001,112311.35777999999,0.012507851015409467,-0.5467907134191408,-1.6703909814942444,-0.00038938913500796674,12,TIME_EXIT,0.8574897998662164,RANGING
49140,49143,SHORT,2025-10-11 13:15:00,2025-10-11 13:30:00,112427.60998000001,112236.467805,0.015772482670946237,3.014786642874716,1.597382533415504,0.0017001355364044304,3,TAKE_PROFIT,0.8482813005586692,RANGING
49160,49162,LONG,2025-10-11 14:55:00,2025-10-11 15:05:00,111856.8669,112069.88359601649,0.016553852807296265,3.526247031353604,2.0435068444227187,0.0019043685195199525,2,TAKE_PROFIT,0.8293356721720951,RANGING
49173,49175,LONG,2025-10-11 16:00:00,2025-10-11 16:10:00,111766.74887999998,111972.23931004891,0.017028924864057274,3.4992810935860263,1.97526732596661,0.0018385649766869093,2,TAKE_PROFIT,0.8537358159397098,RANGING
49269,49270,LONG,2025-10-12 00:00:00,2025-10-12 00:05:00,110601.21582,110221.55128000001,0.015267267837155287,-5.796440220450103,-7.144984352393088,-0.0034327338735396498,1,REGIME_EXIT,0.8733899832529924,RANGING
49299,49301,SHORT,2025-10-12 02:30:00,2025-10-12 02:40:00,110380.51948,110025.69611306115,0.010927657867098503,3.8773883571597834,2.913978870846614,0.003214546992625345,2,TAKE_PROFIT,0.8552266620406802,RANGING
49409,49413,SHORT,2025-10-12 11:40:00,2025-10-12 12:00:00,111920.1115,111981.09173999999,0.01641415867284844,-1.0009393352682128,-2.470999286077432,-0.00054485506834033,4,REGIME_EXIT,0.8438998749999258,RANGING
49561,49562,SHORT,2025-10-13 00:20:00,2025-10-13 00:25:00,115576.88,115201.21779312515,0.01033712857373774,3.8832685327594394,2.9290353852033766,0.0032503231344785805,1,TAKE_PROFIT,0.9137309138407008,RANGING
49574,49577,SHORT,2025-10-13 01:25:00,2025-10-13 01:40:00,115453.60466,115626.82074,0.010310313138576298,-1.7859120254366658,-2.738916643864434,-0.001500308981344527,3,REGIME_EXIT,0.8242795278050544,RANGING
49600,49602,LONG,2025-10-13 03:35:00,2025-10-13 03:45:00,114874.37027999999,114648.76566,0.012783537162776418,-2.8840250438638435,-4.057672059066233,-0.0019639247592834223,2,REGIME_EXIT,0.9048615098585318,RANGING
49633,49636,SHORT,2025-10-13 06:20:00,2025-10-13 06:35:00,114959.60348,115111.11762,0.01425012487714102,-2.159095415652618,-3.4705100181521713,-0.001317977232118401,3,REGIME_EXIT,1.0,RANGING
49669,49670,LONG,2025-10-13 09:20:00,2025-10-13 09:25:00,114859.16724,114865.0224,0.0149027867248726,0.08725820072010096,-1.2821540407795422,5.097686271546779e-05,1,REGIME_EXIT,0.8866789453747105,RANGING
49685,49689,LONG,2025-10-13 10:40:00,2025-10-13 11:00:00,114732.64194,114371.9758903275,0.017868063640462846,-6.444403928502464,-8.081866285188948,-0.003143534774184896,4,STOP_LOSS,0.8344423776517401,RANGING
49771,49772,LONG,2025-10-13 17:50:00,2025-10-13 17:55:00,114226.3407,114478.819656,0.011448589596718125,2.890527949051925,1.8431873412249442,0.002210339177923138,1,TAKE_PROFIT,0.8373731424730884,RANGING
49997,50002,LONG,2025-10-14 12:40:00,2025-10-14 13:05:00,110880.1716,110623.27092,0.0113696805335646,-2.9208786604555783,-3.928248011870454,-0.0023169217389631645,5,REGIME_EXIT,0.8031205208035409,RANGING
50063,50064,SHORT,2025-10-14 18:10:00,2025-10-14 18:15:00,113009.79351999999,113178.53117999999,0.008932755250120328,-1.5072922182580086,-2.3154861962499473,-0.0014931242217528376,1,REGIME_EXIT,0.8520219140846791,RANGING
50078,50079,SHORT,2025-10-14 19:25:00,2025-10-14 19:30:00,113359.72352,113317.659,0.01043745675426898,0.43904660838908155,-0.5073275425002735,0.00037107112379802587,1,REGIME_EXIT,0.8214580285162657,RANGING
50106,50109,SHORT,2025-10-14 21:45:00,2025-10-14 22:00:00,113013.19284,113458.25584955767,0.014228135642590747,-6.332416869486098,-7.621323465937721,-0.003938150921793419,3,STOP_LOSS,0.8222839477147768,RANGING
50111,50115,SHORT,2025-10-14 22:10:00,2025-10-14 22:30:00,113286.23822,113017.49656103188,0.01358248066129722,3.6501783858194683,2.420671945322388,0.0023722357030359813,4,TAKE_PROFIT,0.8643172824237154,RANGING
50151,50158,LONG,2025-10-15 01:30:00,2025-10-15 02:05:00,112449.18534,112744.79573502841,0.012585311680307954,3.720348957371572,2.5866943812281304,0.002628835363587668,7,TAKE_PROFIT,0.8501346518104939,RANGING
50194,50196,SHORT,2025-10-15 05:05:00,2025-10-15 05:15:00,112358.72376,112540.90367999999,0.014858019801441009,-2.7068328587848653,-4.043458105920956,-0.0016214132192275005,2,REGIME_EXIT,0.8063659978755134,RANGING
50209,50211,LONG,2025-10-15 06:20:00,2025-10-15 06:30:00,111989.3934,111945.40644,0.015593181269213491,-0.6858966407615608,-2.082639011317625,-0.00039277791105523323,2,REGIME_EXIT,0.9619916095641169,RANGING
50429,50434,LONG,2025-10-16 00:40:00,2025-10-16 01:05:00,110431.18182,110671.50689397717,0.014925279882280004,3.586918991838993,2.2669111871266963,0.0021762428873477,5,TAKE_PROFIT,0.8710116451279489,RANGING
50436,50437,SHORT,2025-10-16 01:15:00,2025-10-16 01:20:00,110933.20891999999,110687.2693375812,0.014654297371473805,3.6040717761811263,2.3049948193831904,0.0022170059336889497,1,TAKE_PROFIT,0.8137256011853433,RANGING
50500,50501,SHORT,2025-10-16 06:35:00,2025-10-16 06:40:00,111381.31928000001,111309.95753999999,0.01541314311470521,1.0999087115347241,-0.2730402964745138,0.0006406975645586203,1,REGIME_EXIT,0.860629845317525,RANGING
50531,50534,SHORT,2025-10-16 09:10:00,2025-10-16 09:25:00,110870.42148,110687.388051,0.016047718691289417,2.937268979694139,1.5150700192094313,0.0016508770017891591,3,TAKE_PROFIT,0.8149728877944092,RANGING
50581,50582,LONG,2025-10-16 13:20:00,2025-10-16 13:25:00,111072.20999999999,111070.38148000001,0.014018318439136986,-0.025632775632063384,-1.271259010136767,-1.6462443665980235e-05,1,REGIME_EXIT,0.8127006569893035,RANGING
50715,50719,SHORT,2025-10-17 00:30:00,2025-10-17 00:50:00,108429.90968000001,108686.33292,0.01563425746487056,-4.008986954136126,-5.366767448781605,-0.002364875528871594,4,REGIME_EXIT,0.845885164122964,RANGING
50736,50741,LONG,2025-10-17 02:15:00,2025-10-17 02:40:00,108463.48836,108683.35398100001,0.014839543046966072,3.262705347377494,1.973761381604684,0.00202709339635335,5,TAKE_PROFIT,0.8135059803751967,RANGING
50746,50748,SHORT,2025-10-17 03:05:00,2025-10-17 03:15:00,108966.90226,108983.39232,0.016046400518111934,-0.2646061073276399,-1.6635331952761043,-0.00015133090560517552,2,REGIME_EXIT,0.8130705200859062,RANGING
50768,50777,LONG,2025-10-17 04:55:00,2025-10-17 05:40:00,108764.94863999999,108439.80652128074,0.0197433424899832,-6.419392207792859,-8.134731356433704,-0.0029894016664820115,9,STOP_LOSS,0.8958665093507667,RANGING
50868,50869,LONG,2025-10-17 13:15:00,2025-10-17 13:20:00,104871.07002,105307.54992636315,0.009066656866516738,3.957413540124044,3.195166569031362,0.0041620621042572515,1,TAKE_PROFIT,0.9683039069363109,RANGING
50884,50885,LONG,2025-10-17 14:35:00,2025-10-17 14:40:00,104641.12404,105215.47490599984,0.007098935960639552,4.077280016670789,3.481376593936681,0.005488768123135768,1,TAKE_PROFIT,0.8887547399945729,RANGING
50930,50942,SHORT,2025-10-17 18:25:00,2025-10-17 19:25:00,106807.33426,106474.955733,0.009726483495856787,3.232874257242768,2.4030795878125857,0.003111944786402986,12,TAKE_PROFIT,0.867767702557431,RANGING
50944,50952,LONG,2025-10-17 19:35:00,2025-10-17 20:15:00,106312.2582,106620.01673100001,0.012017915455632352,3.698616006307777,2.675015175149288,0.002894854612353762,8,TAKE_PROFIT,0.9333575799052946,RANGING
50954,50958,SHORT,2025-10-17 20:25:00,2025-10-17 20:45:00,106842.12730000001,107112.51822,0.013513559439280232,-3.6539437692615406,-4.810459297079402,-0.002530751931218714,4,REGIME_EXIT,0.8188648850269508,RANGING
50980,50982,LONG,2025-10-17 22:35:00,2025-10-17 22:45:00,106960.58784,106888.618,0.01758214017017288,-1.2653838149047505,-2.7693544998483635,-0.0006728631681386116,2,REGIME_EXIT,0.8073134276667725,RANGING
51068,51080,SHORT,2025-10-18 05:55:00,2025-10-18 06:55:00,106697.75618000001,106822.66026,0.02551252889288763,-3.1866189498393687,-5.365597267298128,-0.00117063455195139,12,TIME_EXIT,0.8102695102658034,RANGING
51116,51128,SHORT,2025-10-18 09:55:00,2025-10-18 10:55:00,106860.02372,106746.25498199998,0.021921796225642543,2.494015091284809,0.6209617655955881,0.001064652000247688,12,TAKE_PROFIT,0.9262345338830493,RANGING
51161,51162,LONG,2025-10-18 13:40:00,2025-10-18 13:45:00,106790.75387999999,106768.24208000001,0.024883626151627557,-0.5601752151996716,-2.6858241019139033,-0.00021080289427748345,1,REGIME_EXIT,0.8941263687441968,RANGING
51167,51168,LONG,2025-10-18 14:10:00,2025-10-18 14:15:00,106719.13956,106845.06324977294,0.02422984109532386,3.0511109933352536,0.9812603142431278,0.001179954132802441,1,TAKE_PROFIT,0.8756570646727498,RANGING
51193,51194,LONG,2025-10-18 16:20:00,2025-10-18 16:25:00,106784.45262,106741.34746,0.026436769972055026,-1.1395611995284127,-3.3975341834540007,-0.00040366513047910294,1,REGIME_EXIT,0.8705202099818098,RANGING
51229,51234,SHORT,2025-10-18 19:20:00,2025-10-18 19:45:00,106888.21808,107021.4,0.03307696750114502,-4.405254039579704,-7.2354466337455055,-0.0012459925180931424,5,REGIME_EXIT,0.9424846028821218,RANGING
51277,51284,LONG,2025-10-18 23:20:00,2025-10-18 23:55:00,107014.09853999999,107074.005915,0.03203192729077808,1.9189486801816895,-0.8241131581075352,0.0005598082478601401,7,TAKE_PROFIT,0.8531506772629726,RANGING
51292,51293,LONG,2025-10-19 00:35:00,2025-10-19 00:40:00,106976.49102,106747.09341172781,0.02858714321469926,-6.557822280786658,-9.001720967390128,-0.0021443740216652405,1,STOP_LOSS,0.8279598504295947,RANGING
51322,51324,LONG,2025-10-19 03:05:00,2025-10-19 03:15:00,106771.45002,106828.20807835032,0.03847231068917819,2.183613654967822,-1.103455308816966,0.0005315845981269644,2,TAKE_PROFIT,0.8659882001218066,RANGING
51355,51356,LONG,2025-10-19 05:50:00,2025-10-19 05:55:00,106862.3682,106824.73078000001,0.03192520898055442,-1.2015824989884056,-3.9303846155423727,-0.0003522046220194525,1,REGIME_EXIT,0.9443727147047792,RANGING
51450,51451,SHORT,2025-10-19 13:45:00,2025-10-19 13:50:00,107751.34542,107999.69562,0.017580157736282916,-4.366035689837423,-5.883210623137602,-0.0023048454664947866,1,REGIME_EXIT,0.8964787496296597,RANGING
51551,51552,SHORT,2025-10-19 22:10:00,2025-10-19 22:15:00,108904.41476,109164.71898273664,0.024772105212955135,-6.4482835930085205,-8.609096202917744,-0.0023902081776049997,1,STOP_LOSS,0.8158260453855309,RANGING
51602,51603,SHORT,2025-10-20 02:25:00,2025-10-20 02:30:00,108403.11504,108389.97366,0.013183237589042895,0.17324593478790887,-0.9699679836099114,0.00012122695916212239,1,REGIME_EXIT,1.0,RANGING
51833,51834,LONG,2025-10-20 21:40:00,2025-10-20 21:45:00,110726.1408,110400.98509335546,0.019429057318687673,-6.317468861895132,-8.035985503374599,-0.002936575810330585,1,STOP_LOSS,0.8400257173069249,RANGING
51862,51863,LONG,2025-10-21 00:05:00,2025-10-21 00:10:00,110369.26943999999,110075.5931060777,0.021624624560328834,-6.350640463323418,-8.25745541884831,-0.0026608523859256617,1,STOP_LOSS,0.871222782097356,RANGING
51965,51966,LONG,2025-10-21 08:40:00,2025-10-21 08:45:00,107623.62042,107479.89972,0.016678157378417675,-2.396996453136442,-3.832008597755064,-0.0013354010898270923,1,REGIME_EXIT,0.8013321661178081,RANGING
51989,51990,SHORT,2025-10-21 10:40:00,2025-10-21 10:45:00,107928.50998,108264.66266384034,0.018594781707148945,-6.250685776283321,-7.858711717038592,-0.003114586534203323,1,STOP_LOSS,0.9407473856667429,RANGING
52188,52191,LONG,2025-10-22 03:15:00,2025-10-22 03:30:00,107997.29513999999,108045.68654000001,0.01612079382392892,0.7801077822516327,-0.6130059636564205,0.0004480797406758299,3,REGIME_EXIT,0.8207934972333032,RANGING
52199,52206,SHORT,2025-10-22 04:10:00,2025-10-22 04:45:00,108388.21802,108561.80802,0.017033827232070628,-2.9569020692150807,-4.435097773838514,-0.001601557836922509,7,REGIME_EXIT,0.8240611375603093,RANGING
52214,52216,LONG,2025-10-22 05:25:00,2025-10-22 05:35:00,108059.80764,107836.32841999999,0.01823534269376912,-4.075220161636374,-5.649996172562256,-0.0020681067723582,2,REGIME_EXIT,0.8038128375183088,RANGING
52260,52262,LONG,2025-10-22 09:15:00,2025-10-22 09:25:00,107967.38916,108121.461382,0.019651397550903137,3.027734486072768,1.329155322745355,0.0014270255416815151,2,TAKE_PROFIT,0.9492578894795561,RANGING
52266,52267,LONG,2025-10-22 09:45:00,2025-10-22 09:50:00,107831.96208,108026.32852643856,0.017186020128002202,3.340385660701451,1.85648768983809,0.0018024938310439544,1,TAKE_PROFIT,0.8957811460259069,RANGING
52279,52281,LONG,2025-10-22 10:50:00,2025-10-22 11:00:00,107755.84686,107422.49004864975,0.01865337932988084,-6.218231054315836,-7.823752311087813,-0.0030936308429125284,2,STOP_LOSS,0.8011950824163228,RANGING
52357,52361,LONG,2025-10-22 17:20:00,2025-10-22 17:40:00,107957.48718,107802.9351,0.008216335119054655,-1.2698516826268955,-1.978955656579386,-0.001431601309340461,4,REGIME_EXIT,0.9100913030508045,RANGING
52393,52399,LONG,2025-10-22 20:20:00,2025-10-22 20:50:00,107687.0331,107432.40922,0.012063730975941423,-3.071713988370382,-4.109771220307593,-0.0023644804083658905,6,REGIME_EXIT,0.9015603483291751,RANGING
52429,52430,SHORT,2025-10-22 23:20:00,2025-10-22 23:25:00,107561.58338000001,107762.64822,0.01121228863631712,-2.254397020694828,-3.2201079947317863,-0.0018692997414295949,1,REGIME_EXIT,0.8424681249809401,RANGING
52578,52581,LONG,2025-10-23 11:45:00,2025-10-23 12:00:00,109191.63396,108816.44135310996,0.016367729766832376,-6.141051200089713,-7.568370105574603,-0.003436092979682802,3,STOP_LOSS,0.8873178105912919,RANGING
52678,52680,LONG,2025-10-23 20:05:00,2025-10-23 20:15:00,109969.58952000001,109877.92001999999,0.011987487731004247,-1.0988870065575114,-2.153054735878547,-0.0008335895441652655,2,REGIME_EXIT,0.9067634963297138,RANGING
52867,52869,LONG,2025-10-24 11:50:00,2025-10-24 12:00:00,110881.97196,111047.08614,0.01837444753322848,3.0338818374021193,1.4027523037392131,0.0014890985169308502,2,TAKE_PROFIT,0.8187901809462378,RANGING
52987,52999,SHORT,2025-10-24 21:50:00,2025-10-24 22:50:00,111004.09474,110931.78192000001,0.018087047356274574,1.3079253998056128,-0.29774048467668046,0.000651442815414756,12,TIME_EXIT,0.8177272328988835,RANGING
53003,53006,LONG,2025-10-24 23:10:00,2025-10-24 23:25:00,110862.46806,110936.383285,0.0253206154142013,1.8715789854792657,-0.37485438020807393,0.0006667290228465827,3,TAKE_PROFIT,0.8135228064839207,RANGING
53016,53019,LONG,2025-10-25 00:15:00,2025-10-25 00:30:00,110837.56307999999,110635.5089150469,0.03202455061346109,-6.470693832200952,-9.30772407365059,-0.0018229755268730984,3,STOP_LOSS,0.8334010906178475,RANGING
53053,53055,SHORT,2025-10-25 03:20:00,2025-10-25 03:30:00,111060.88338000001,111051.50586,0.03563403927870178,0.33415891601713577,-2.8317457249686484,8.443584919024528e-05,2,REGIME_EXIT,0.8947265030109967,RANGING
53063,53064,SHORT,2025-10-25 04:10:00,2025-10-25 04:15:00,111064.18272,111239.73241280347,0.03744705649998144,-6.573819264965924,-9.903670173023992,-0.0015806148166240246,1,STOP_LOSS,0.8375310375357761,RANGING
53162,53166,SHORT,2025-10-25 12:25:00,2025-10-25 12:45:00,111637.668,111831.97365035377,0.033253517217327534,-6.461346289462995,-9.433806919931015,-0.0017405025905213856,4,STOP_LOSS,0.9005783178963532,RANGING
53234,53235,SHORT,2025-10-25 18:25:00,2025-10-25 18:30:00,111390.71740000001,111558.67204757672,0.03915065964868783,-6.575535243691198,-10.06698150974913,-0.001507797521166812,1,STOP_LOSS,0.8083773771335574,RANGING
53258,53260,LONG,2025-10-25 20:25:00,2025-10-25 20:35:00,111529.70147999999,111366.9144754388,0.04043904741092439,-6.582951395332432,-10.18844212347507,-0.0014595843295643026,2,STOP_LOSS,0.8149422270431586,RANGING
53261,53264,LONG,2025-10-25 20:40:00,2025-10-25 20:55:00,111394.97454,111443.73737506769,0.03858956339136303,1.8817365149874685,-1.5579629248110074,0.0004377471718904786,3,TAKE_PROFIT,0.9790939819691497,RANGING
53284,53286,SHORT,2025-10-25 22:35:00,2025-10-25 22:45:00,111475.80038000002,111605.11656,0.040306762237778855,-5.212316520756999,-8.808984312311509,-0.0011600381388531438,2,REGIME_EXIT,0.8761540740193473,RANGING
53503,53504,SHORT,2025-10-26 16:50:00,2025-10-26 16:55:00,113668.86168,113515.29014333643,0.019571927507957564,3.005690982865048,1.2271182826877818,0.001351043147558777,1,TAKE_PROFIT,0.8615220136971823,RANGING
53525,53528,SHORT,2025-10-26 18:40:00,2025-10-26 18:55:00,113707.05404,113599.55191133588,0.024879361897462524,2.6745843637824116,0.4124870393235338,0.0009454306029800969,3,TAKE_PROFIT,0.8849126540028116,RANGING
53546,53552,LONG,2025-10-26 20:25:00,2025-10-26 20:55:00,113400.07547999998,113245.14644000001,0.03460957928853352,-5.3620288939754674,-8.499667205338474,-0.0013662163745852,6,REGIME_EXIT,0.9192174918777403,RANGING
53640,53642,SHORT,2025-10-27 04:15:00,2025-10-27 04:25:00,115145.16636,115189.5333,0.01903048769364309,-0.8443245056744607,-2.5976771725939036,-0.00038531309131361967,2,REGIME_EXIT,0.9165101843444569,RANGING
53735,53747,LONG,2025-10-27 12:10:00,2025-10-27 13:10:00,115164.32826,115060.08338000001,0.019795864724129513,-2.063617542662794,-3.8866140662698934,-0.0009051837628456969,12,TIME_EXIT,0.8903531535370323,RANGING
53783,53784,SHORT,2025-10-27 16:10:00,2025-10-27 16:15:00,115205.75424000001,115246.74474,0.013719950870329062,-0.5623876461500221,-1.8271064317300856,-0.0003558025401629915,1,REGIME_EXIT,0.9279182287507486,RANGING
53946,53947,LONG,2025-10-28 05:45:00,2025-10-28 05:50:00,113672.73,113518.09184000001,0.021408656411193366,-3.310595235498882,-5.256135333318564,-0.001360380453605607,1,REGIME_EXIT,0.9565033763235815,RANGING
53978,53981,SHORT,2025-10-28 08:25:00,2025-10-28 08:40:00,114263.04282,114385.47252000001,0.022236607001129862,-2.7224211241664036,-4.756167994969362,-0.0010714724286913391,3,REGIME_EXIT,0.8344732553614718,RANGING
54017,54018,SHORT,2025-10-28 11:40:00,2025-10-28 11:45:00,114538.38774,114497.21986499999,0.030054379840658778,1.2372749524831734,-1.516134306715525,0.0003594242577734204,1,TAKE_PROFIT,0.8120221904007193,RANGING
54019,54021,LONG,2025-10-28 11:50:00,2025-10-28 12:00:00,114381.77178,114230.74928,0.02786713545900086,-4.20856446485673,-6.756874901657813,-0.0013203371275841576,2,REGIME_EXIT,0.886311179172918,RANGING
54098,54099,LONG,2025-10-28 18:25:00,2025-10-28 18:30:00,115077.11082,114851.92502,0.014743017050072377,-3.319918088834285,-4.675857167112614,-0.0019568252834591504,1,REGIME_EXIT,0.8645292763958865,RANGING
54167,54173,LONG,2025-10-29 00:10:00,2025-10-29 00:40:00,112705.73663999999,112529.68956,0.01731408603060968,-3.048094288557441,-4.607992507104576,-0.0015620063827124584,6,REGIME_EXIT,0.8495391850205541,RANGING
54217,54225,SHORT,2025-10-29 04:20:00,2025-10-29 05:00:00,112655.06448000002,112939.09269167602,0.021249083837829346,-6.035339282212198,-7.952806945838356,-0.002521220088835249,8,STOP_LOSS,0.822063941720547,RANGING
54293,54294,SHORT,2025-10-29 10:40:00,2025-10-29 10:45:00,113073.08086,112971.31974600001,0.021119438776532645,2.1491376169546226,0.23956526520404808,0.0008999587985577908,1,TAKE_PROFIT,0.8007444088918237,RANGING
54304,54305,SHORT,2025-10-29 11:35:00,2025-10-29 11:40:00,113163.76272,113013.053091,0.019212191796528885,2.895462297931798,1.1573213518161505,0.0013317834735921946,1,TAKE_PROFIT,0.8385571644335127,RANGING
54323,54325,SHORT,2025-10-29 13:10:00,2025-10-29 13:20:00,113255.24442,113440.48356,0.022426608143362198,-4.154285605593199,-6.187892109265875,-0.0016355899539013204,2,REGIME_EXIT,0.871108110614535,RANGING
54435,54442,LONG,2025-10-29 22:30:00,2025-10-29 23:05:00,111189.63347999999,110735.32357816897,0.012796180972469338,-5.81343172141447,-6.949348486543997,-0.0040859016044219165,7,STOP_LOSS,0.9008584173592548,RANGING
