entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
3258,3260,LONG,2025-10-25 20:25:00,2025-10-25 20:35:00,111529.70147999999,111337.3684642985,0.056959697321472796,-10.955230359282726,-16.033006698063026,-0.0017245004079561369,2,STOP_LOSS,0.8657237427405382,RANGING
3262,3270,LONG,2025-10-25 20:45:00,2025-10-25 21:25:00,111447.18497999999,111335.52844000001,0.0515097497726264,-5.751400435876311,-10.341593164648685,-0.0010018785133067232,8,TIME_EXIT,0.8413581812894506,RANGING
3283,3287,SHORT,2025-10-25 22:30:00,2025-10-25 22:50:00,111431.80918000001,111624.7695067925,0.05661194740782085,-10.923859872171978,-15.974926792806038,-0.0017316449244828018,4,STOP_LOSS,0.8069776343053369,RANGING
3364,3368,SHORT,2025-10-26 05:15:00,2025-10-26 05:35:00,111415.21250000001,111599.41542,0.05557721420484852,-10.237485141998357,-15.19529784068813,-0.0016533013388992646,4,REGIME_EXIT,0.8186308365028283,RANGING
3543,3551,LONG,2025-10-26 20:10:00,2025-10-26 20:50:00,113494.79442,113372.92088,0.04876971660569856,-5.943738007533292,-10.369447680398613,-0.0010738249328774852,8,TIME_EXIT,0.790457389748165,RANGING
3641,3645,SHORT,2025-10-27 04:20:00,2025-10-27 04:40:00,115129.76944,115248.045,0.027767189918719695,-3.2841799372627762,-5.842957747908795,-0.0010273238674523189,4,REGIME_EXIT,0.8853045277360229,RANGING
3713,3714,SHORT,2025-10-27 10:20:00,2025-10-27 10:25:00,115456.4041,115447.88496,0.021954800372188443,0.18703601804281267,-1.8407470105149457,7.378663891719084e-05,1,REGIME_EXIT,0.9147119225415927,RANGING
3726,3727,LONG,2025-10-27 11:25:00,2025-10-27 11:30:00,115193.034,115313.74263799998,0.025667200928050003,3.0982528652967867,0.7316673647989114,0.0010478814022728308,1,TAKE_PROFIT,0.8070262864739925,RANGING
3737,3745,LONG,2025-10-27 12:20:00,2025-10-27 13:00:00,115168.029,115063.68266,0.028331098044833632,-2.956246389159238,-5.5653332675869684,-0.0009060356498763137,8,TIME_EXIT,0.8625567596832029,RANGING
3935,3938,SHORT,2025-10-28 04:50:00,2025-10-28 05:05:00,113986.39816,113862.17788199999,0.024263628477896697,3.014034674813238,0.8026613954928852,0.0010897815880245897,3,TAKE_PROFIT,1.0,RANGING
4019,4021,LONG,2025-10-28 11:50:00,2025-10-28 12:00:00,114381.77178,114230.74928,0.03922578930162251,-5.923976764803966,-9.510979397928885,-0.0013203371275841576,2,REGIME_EXIT,0.9599307589185798,RANGING
4098,4100,LONG,2025-10-28 18:25:00,2025-10-28 18:35:00,115077.11082,114587.34209786187,0.02055811628806032,-10.068722343970478,-11.957309756098141,-0.004256004679368564,2,STOP_LOSS,0.9311786452073255,RANGING
4195,4201,SHORT,2025-10-29 02:30:00,2025-10-29 03:00:00,112615.4724,112437.53801100001,0.021946226422343736,3.9049883893151094,1.9293626599111542,0.0015800172499208667,6,TAKE_PROFIT,0.7914039154227257,RANGING
4217,4225,SHORT,2025-10-29 04:20:00,2025-10-29 05:00:00,112655.06448000002,112889.47338,0.02985145806613344,-6.99744744867788,-9.690580774267175,-0.0020807666400261627,8,TIME_EXIT,0.8751244037334883,RANGING
4293,4294,SHORT,2025-10-29 10:40:00,2025-10-29 10:45:00,113073.08086,112971.31974600001,0.029724677680683684,3.024816314077116,0.3371775342624397,0.0008999587985577908,1,TAKE_PROFIT,0.8469826204313277,RANGING
4297,4298,LONG,2025-10-29 11:00:00,2025-10-29 11:05:00,112832.96208,112914.287625,0.027661708152322082,2.2496034911185276,-0.24821832389310705,0.0007207605251233133,1,TAKE_PROFIT,0.7970092140825481,RANGING
4301,4309,SHORT,2025-10-29 11:20:00,2025-10-29 12:00:00,113063.98268000002,113167.629,0.02653630643689073,-2.750390508575646,-5.151731057876505,-0.0009167050155426673,8,TIME_EXIT,0.8036353492946915,RANGING
4311,4312,SHORT,2025-10-29 12:10:00,2025-10-29 12:15:00,113168.3618,113221.03967999999,0.02988553793127682,-1.5743067808789009,-4.28061439894674,-0.0004654823942144258,1,REGIME_EXIT,0.780141010105309,RANGING
4435,4442,LONG,2025-10-29 22:30:00,2025-10-29 23:05:00,111189.63347999999,110650.26552,0.01789696369818247,-9.653048800082532,-11.241153047767117,-0.004850883514217235,7,REGIME_EXIT,0.9791331113127422,RANGING
4476,4477,SHORT,2025-10-30 01:55:00,2025-10-30 02:00:00,110584.57866,110441.63391,0.02152137118291523,3.0763670233989164,1.1736521586497588,0.0012926282464708638,1,TAKE_PROFIT,0.8065662972929417,RANGING
4481,4489,SHORT,2025-10-30 02:20:00,2025-10-30 03:00:00,110678.95978,110676.83094,0.019818275711713483,0.04218993806622039,-1.7125660982831032,1.923436942519534e-05,8,TIME_EXIT,0.9346523754734399,RANGING
