entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
7896,7897,SHORT,2025-11-10 22:55:00,2025-11-10 23:00:00,105889.71781999999,105943.1844,0.13453623285933064,-7.193192257073043,-18.59287252120814,-0.0005049270231401919,1,REGIME_EXIT,0.8691249085053319,RANGING
7915,7916,LONG,2025-11-11 00:30:00,2025-11-11 00:35:00,105694.73472000001,105592.67724,0.1329602494258839,-13.569587996577571,-24.806718794478,-0.0009655871720608177,1,REGIME_EXIT,0.846816159178994,RANGING
8050,8051,SHORT,2025-11-11 11:45:00,2025-11-11 11:50:00,105414.51288000001,105329.22591259463,0.1764621877311914,15.049924853312165,0.1746043741153649,0.0008090628612254511,1,TAKE_PROFIT,0.8218994377642215,RANGING
8058,8059,LONG,2025-11-11 12:25:00,2025-11-11 12:30:00,104947.08522000001,104879.02,0.15264417621524043,-10.389759435809724,-23.20125262771343,-0.0006485670360193358,1,REGIME_EXIT,0.8368337864664228,RANGING
8210,8211,LONG,2025-11-12 01:05:00,2025-11-12 01:10:00,102732.14232,102885.42376210622,0.11961349744272799,18.33452938339015,8.496674897493365,0.0014920495050980771,1,TAKE_PROFIT,0.8340390136160662,RANGING
8253,8257,LONG,2025-11-12 04:40:00,2025-11-12 05:00:00,103104.51677999999,103191.14956492578,0.17606680915229617,15.253158009861712,0.7244301237425876,0.0008402423834704297,4,TAKE_PROFIT,0.8186778690314103,RANGING
8291,8292,LONG,2025-11-12 07:50:00,2025-11-12 07:55:00,103274.25072,103078.4538529089,0.2134036969882378,-41.783775295953724,-59.398347311705884,-0.00189589240034229,1,STOP_LOSS,0.8267037231616469,RANGING
8464,8465,LONG,2025-11-12 22:15:00,2025-11-12 22:20:00,101442.98453999999,101566.45261762952,0.13914051014445972,17.179411307928298,5.880676647827414,0.0012171179524084626,1,TAKE_PROFIT,0.8197882912833424,RANGING
8909,8910,LONG,2025-11-14 11:20:00,2025-11-14 11:25:00,96444.08496000001,96646.86582466442,0.09731893678606973,19.73441814970044,12.217855736350494,0.0021025744061806857,1,TAKE_PROFIT,0.8763837483231814,RANGING
9051,9052,LONG,2025-11-14 23:10:00,2025-11-14 23:15:00,94348.866,94651.38627715447,0.07021185616772481,21.240510187390022,15.932486775971112,0.0032064007759719324,1,TAKE_PROFIT,0.8581852514077324,RANGING
9085,9086,SHORT,2025-11-15 02:00:00,2025-11-15 02:05:00,95597.8766,95422.88076,0.09432228189769233,16.50600695140377,9.299001461795527,0.00183054107710174,1,REGIME_EXIT,0.8166924679918512,RANGING
9133,9141,SHORT,2025-11-15 06:00:00,2025-11-15 06:40:00,96284.83918000001,96161.46391866024,0.14242843664654553,17.572145593481924,6.6082151579821495,0.0012813570899684649,8,TAKE_PROFIT,0.81015459275861,RANGING
